l3r2-l2r-selfplan-r1	self_exit
l3r2-l2d-selfplan-r1	self_exit
l3r2-l2c-selfplan-r1	self_exit
l3r2-l2g-selfplan-r1	self_exit
l3r2-l1c-selfplan-r1	self_exit
l3r2-l1d-selfplan-r1	self_exit
l3r2-l2r-selfplan-r2	self_exit
l3r2-l2d-selfplan-r2	self_exit
l3r2-l2c-selfplan-r2	self_exit
l3r2-l2g-selfplan-r2	self_exit
l3r2-l1c-selfplan-r2	self_exit
l3r2-l1d-selfplan-r2	self_exit
l3r2-l2r-selfplan-r3	self_exit
l3r2-l2d-selfplan-r3	self_exit
l3r2-l2c-selfplan-r3	self_exit
l3r2-l2g-selfplan-r3	self_exit
l3r2-l1c-selfplan-r3	self_exit
l3r2-l1d-selfplan-r3	self_exit
l3r2-l2r-selfplan-r4	self_exit
l3r2-l2d-selfplan-r4	self_exit
l3r2-l2c-selfplan-r4	self_exit
l3r2-l2g-selfplan-r4	self_exit
l3r2-l1c-selfplan-r4	self_exit
l3r2-l1d-selfplan-r4	self_exit
l3r2-l2r-selfplan-r5	self_exit
l3r2-l2d-selfplan-r5	self_exit
l3r2-l2c-selfplan-r5	self_exit
l3r2-l2g-selfplan-r5	self_exit
l3r2-l1c-selfplan-r5	self_exit
l3r2-l1d-selfplan-r5	self_exit
l3r2-l4-selfplan-r1	self_exit
l3r2-l4-selfplan-r2	self_exit
l3r2-l4-selfplan-r3	self_exit
